year_a,year_b,id_a,id_b,sim,kind,headline_b
2018,2019,G6,G21,0.9639,MINOR+RENUMBERED,ROBOTS may not intentionally detach or leave parts on the FIELD.
2018,2019,C1,C1,0.9635,MINOR,Egregious or exceptional violations.
2018,2019,H8,H13,0.9613,MINOR+RENUMBERED,"Team members (except DRIVERS, HUMAN PLAYERS, and"
2018,2019,G2,C7,0.9602,MINOR+RENUMBERED,Be prompt/safe when coming to and going from the FIELD.
2018,2019,R7,R8,0.96,MINOR+RENUMBERED,Protrusions from the ROBOT and exposed surfaces on the ROBOT shall not pose hazards to the
2018,2019,C9,C10,0.9597,MINOR+RENUMBERED,. The OPERATOR CONSOLE must be used in the
2018,2019,R69,R70,0.9583,MINOR+RENUMBERED,"No form of wireless communication shall be used to communicate to, from, or within the ROBOT,"
2018,2019,R101,R99,0.9577,MINOR+RENUMBERED,"Other than the system provided by the FIELD, no other form of wireless communications shall be"
2018,2019,H7,H1,0.9566,MINOR+RENUMBERED,You can’t bring/use anything you want.
2018,2019,C3,C3,0.9535,MINOR,Asking other teams to throw a MATCH – not cool.
2018,2019,R1,R1,0.9534,MINOR,"The ROBOT (excluding BUMPERS) must have a FRAME PERIMETER, contained within the"
2018,2019,R74,R75,0.9524,MINOR+RENUMBERED,"Every relay module (per R36-B), servo controller, and PWM motor controller shall be connected to"
2018,2019,R42,R43,0.9512,MINOR+RENUMBERED,"No batteries other than those allowed per R39 and R40 are allowed on the ROBOT, whether or not"
2018,2019,R46,R47,0.949,MINOR+RENUMBERED,"The one (1) ROBOT battery, a single pair of Anderson Power Products (or APP) 2-pole SB type"
2018,2019,G13,G17,0.9489,MINOR+RENUMBERED,Fallen (i.e. tipped over) ROBOTS attempting to right themselves
2018,2019,H5,H12,0.9488,MINOR+RENUMBERED,DRIVE TEAMS must wear proper identification while in the ARENA. Proper
2018,2019,S1,S1,0.9487,MINOR,ROBOTS whose operation or design is dangerous or unsafe are
2018,2019,R24,R25,0.9474,MINOR+RENUMBERED,"Except as allowed per G23, BUMPERS must be located entirely within the BUMPER ZONE, which"
2018,2019,R68,R69,0.9474,MINOR+RENUMBERED,All signals must originate from the OPERATOR CONSOLE and be transmitted to the ROBOT via
2018,2019,C5,C5,0.947,MINOR,Compete with only one (1) ROBOT.
2018,2019,R54,R55,0.9451,MINOR+RENUMBERED,The VRM supplying power to the Wireless Bridge per R54 must be connected to the designated
2018,2019,R52,R53,0.9444,MINOR+RENUMBERED,The roboRIO power input must be connected to the dedicated supply terminals on the PDP shown
2018,2019,R47,R48,0.9434,MINOR+RENUMBERED,"All circuits, with the exceptions of those listed in R53 and R55, must connect to, and have power"
2018,2019,R66,R67,0.9419,MINOR+RENUMBERED,Communication between the ROBOT and the OPERATOR CONSOLE is restricted as follows:
2018,2019,R62,R63,0.9412,MINOR+RENUMBERED,"CUSTOM CIRCUITS shall not directly alter the power pathways between the ROBOT battery, PDP,"
2018,2019,R51,R52,0.9394,MINOR+RENUMBERED,Any active electrical item that is not an actuator (specified in R34) or core Control System item
2018,2019,C6,C6,0.939,MINOR,Show up to your MATCHES.
2018,2019,R20,R21,0.9385,MINOR+RENUMBERED,Teams permitted to use the ROBOT Access Period per R20-G may only un-bag their ROBOT for a
2018,2019,C4,C4,0.9379,MINOR,Letting someone coerce you in to throwing a MATCH – also not cool.
2018,2019,S4,S4,0.9344,MINOR,DRIVE TEAMS may not extend any body part into
2018,2019,R48,R49,0.931,MINOR+RENUMBERED,"All wiring and electrical devices, including all Control System COMPONENTS, shall be electrically"
2018,2019,R31,R32,0.9286,MINOR+RENUMBERED,Corner joints between BUMPERS must be filled with pool noodle material. Examples of
2018,2019,S3,S3,0.9217,MINOR,Team members may only enter or exit the FIELD through open
2018,2019,R80,R81,0.9206,MINOR+RENUMBERED,"To satisfy multiple constraints associated with safety, consistency, Inspection, and constructive"
2018,2019,R21,R22,0.9194,MINOR+RENUMBERED,"If the ROBOT is accessed before the event, the un-bagging must be noted on the ROBOT Lock-up"
2018,2019,H1,H4,0.9184,MINOR+RENUMBERED,COACHES and other teams: hands off the controls.
2018,2019,C8,C9,0.9174,MINOR+RENUMBERED,"One student, one Head REFEREE"
2018,2019,R9,R10,0.9149,MINOR+RENUMBERED,ROBOTS must allow removal of GAME PIECES from the ROBOT and the ROBOT from FIELD
2018,2019,I1,I1,0.9072,MINOR,The ROBOT must be built by the team to play DESTINATION: DEEP SPACE.
2018,2019,H4,H11,0.9057,MINOR+RENUMBERED,Only DRIVE TEAMS for the current MATCH are allowed in their respective
2018,2019,R84,R85,0.9032,MINOR+RENUMBERED,"If pneumatic COMPONENTS are used, the following items are required as part of the pneumatic"
2018,2019,C10,C11,0.9021,MINOR+RENUMBERED,"Throughout the event, from load-in to load-out, teams may only"
2018,2019,C2,C2,0.8978,MINOR,Be a good person.
2018,2019,R63,R64,0.8947,MINOR+RENUMBERED,ROBOTS must be controlled via one (1) programmable National Instruments roboRIO (P/N:
2018,2019,R88,R88,0.8936,MINOR,Working air pressure (air pressure used to actuate devices) on the ROBOT must be no greater than
2018,2019,R72,R73,0.8932,MINOR+RENUMBERED,"The DRIVER Station software, roboRIO, Power Distribution Panel, Pneumatics Control Modules,"
2018,2019,R32,R33,0.89,MINOR+RENUMBERED,BUMPERS must be supported by the structure/frame of the ROBOT (see Figure 10-8). To be
2018,2019,G10,G19,0.8868,MINOR+RENUMBERED,Strategies aimed at the destruction or inhibition of
2018,2019,R33,R34,0.8677,MINOR+RENUMBERED,The only motors and actuators permitted on 2019 ROBOTS include the following (in any quantity):
2018,2019,G3,H2,0.8664,MINOR+RENUMBERED,Know your DRIVE TEAM positions.
2018,2019,G1,G1,0.8588,MINOR,Know your ROBOT setup.
2018,2019,I5,I5,0.8552,MINOR,Document your costs.
2018,2019,R58,R59,0.8521,MINOR+RENUMBERED,Each branch circuit must be protected by one and only one circuit breaker on the PDP per Table
2018,2019,T3,T1,0.8467,REWRITTEN+RENUMBERED,Egregious or repeated violations of any rule or procedure during the event is prohibited.
2018,2019,R8,R9,0.8453,REWRITTEN+RENUMBERED,"ROBOT parts shall not be made from hazardous materials, be unsafe, cause an unsafe condition,"
2018,2019,R79,R80,0.837,REWRITTEN+RENUMBERED,The CAN-bus must be connected to the roboRIO CAN port.
2018,2019,R36,R37,0.8314,REWRITTEN+RENUMBERED,"Each power regulating device may control electrical loads per Table 10-2. Unless otherwise noted,"
2018,2019,R10,R11,0.8261,REWRITTEN+RENUMBERED,Lubricants may be used only to reduce friction within the ROBOT. Lubricants must not contaminate
2018,2019,G14,G18,0.8252,REWRITTEN+RENUMBERED,ROBOTS may not pin an opponent’s ROBOT for more than five (5)
2018,2019,T21,T4,0.82,REWRITTEN+RENUMBERED,An ALLIANCE may not request a TIMEOUT or a BACKUP TEAM after a Playoff MATCH is stopped
2018,2019,R35,R36,0.8125,REWRITTEN+RENUMBERED,"With the exception of servos, fans, or motors integral to sensors of COTS computing devices"
2018,2019,R59,R60,0.8089,REWRITTEN+RENUMBERED,All circuits shall be wired with appropriately sized insulated copper wire (SIGNAL LEVEL cables
2018,2019,R83,R84,0.7938,REWRITTEN+RENUMBERED,The only pneumatic system items permitted on ROBOTS include the items listed below.
2018,2019,H11,H8,0.7907,REWRITTEN+RENUMBERED,"COACHES, no GAME PIECES."
2018,2019,S5,S5,0.7869,REWRITTEN,"ROBOTS and anything they control, e.g. a GAME"
2018,2019,R85,R86,0.7738,REWRITTEN+RENUMBERED,"Throughout an event, compressed air on the ROBOT must be provided by its one onboard"
2018,2019,R27,R28,0.7674,REWRITTEN+RENUMBERED,"Each ROBOT must be able to display Red or Blue BUMPERS to MATCH their ALLIANCE color, as"
2018,2019,H14,H16,0.7601,REWRITTEN+RENUMBERED,Team members may never strike or hit the PLAYER STATION plastic
2018,2019,S2,S2,0.7342,REWRITTEN,Team members may only enter the FIELD if the ROCKET’S nosecone
2018,2019,R96,R94,0.7333,REWRITTEN+RENUMBERED,The outputs from multiple solenoid valves must not be plumbed together.
2018,2019,G5,G24,0.7324,REWRITTEN+RENUMBERED,ROBOTS may not extend more than 30 in (~76 cm). beyond their
2018,2019,R95,R93,0.7273,REWRITTEN+RENUMBERED,Any pressure vent plug must be:
2018,2019,T14,T5,0.694,REWRITTEN+RENUMBERED,Only team members wearing proper buttons are allowed on the ARENA floor during Subdivision
2018,2019,R37,R38,0.6833,REWRITTEN+RENUMBERED,"Servos must be connected to, and only to, one of the following:"
2018,2019,R5,R5,0.6792,REWRITTEN,"The ROBOT weight must not exceed 125 lbs. (~56 kg). When determining weight, the basic"
2018,2019,G19,G15,0.6667,REWRITTEN+RENUMBERED,"DRIVE TEAMS, ROBOTS, and OPERATOR"
2018,2019,C7,C8,0.6423,REWRITTEN+RENUMBERED,Don’t expect to gain by doing others harm.
2018,2019,T2,T2,0.64,REWRITTEN,"Freeze, ROBOT."
2018,2019,S6,S6,0.6377,REWRITTEN,DRIVE TEAMS may not extend any body part into the CARGO Chute.
2018,2019,R14,R15,0.6004,REWRITTEN+RENUMBERED,Physical ROBOT elements created before Kickoff are not permitted. Exceptions are:
2018,2019,R2,R2,0.6,REWRITTEN,In the STARTING CONFIGURATION (the physical configuration in which a ROBOT starts a
2018,2019,G4,H3,0.5941,REWRITTEN+RENUMBERED,Leave the GAME PIECES alone
2018,2019,G20,G8,0.5419,REWRITTEN+RENUMBERED,GAME PIECES: use as directed.
2018,2019,R93,R91,0.5192,REWRITTEN+RENUMBERED,The relief valve must be attached directly to the compressor or attached by legal hard fittings (e.g.
2018,2019,R19,R20,0.4956,REWRITTEN+RENUMBERED,Teams must stay “hands-off” their bagged ROBOT elements during the following time periods:
2018,2019,G7,G22,0.48,REWRITTEN+RENUMBERED,BUMPERS may not fail such that a segment completely
2018,2019,R11,R12,0.4601,REWRITTEN+RENUMBERED,The total cost of all items on the ROBOT shall not exceed $5500 USD. All costs are to be
2018,2019,G11,G20,0.4599,REWRITTEN+RENUMBERED,Initiating deliberate or damaging contact with an opponent ROBOT on
2018,2019,H9,H14,0.4444,REWRITTEN+RENUMBERED,Teams may not modify GAME PIECES in any way.
2018,2019,R53,R54,0.4368,REWRITTEN+RENUMBERED,The Wireless Bridge (Radio) power must be supplied directly by the 12V 2A output of a CTR
2018,2019,G18,G13,0.4267,REWRITTEN+RENUMBERED,A ROBOT may not contact an opponent ROBOT if
2018,2019,T8,T3,0.4245,REWRITTEN+RENUMBERED,"If an ALLIANCE wishes to use their TIMEOUT, the ALLIANCE CAPTAIN must submit their"
2018,2019,R23,R24,0.422,REWRITTEN+RENUMBERED,ROBOTS are required to use BUMPERS to protect all outside corners of the FRAME PERIMETER.
2018,2019,R4,R4,0.4167,REWRITTEN,ROBOTS may not extend more than 30 in. (~76 cm) beyond their FRAME PERIMETER (see
2018,2019,R3,R3,0.4072,REWRITTEN,A ROBOT’S STARTING CONFIGURATION may not have a FRAME PERIMETER greater than 120
2018,2019,G21,G7,0.4058,REWRITTEN+RENUMBERED,Keep GAME PIECES in bounds.
2018,2019,H6,H6,0.404,REWRITTEN,No wandering.
2018,2019,R71,R72,0.4031,REWRITTEN+RENUMBERED,"ROBOTS must use at least one (1), but no more than two (2), diagnostic ROBOT Signal Lights"
2018,2019,,R98,0.3933,NEW,The OPERATOR CONSOLE must not
2018,2019,,R31,0.3627,NEW,BUMPERS must be constructed as follows (see Figure 10-6):
2018,2019,,I7,0.3496,NEW,"No student, no Inspection."
2018,2019,,H9,0.3218,NEW,Between the (STARTING) LINES.
2018,2019,,R17,0.3188,NEW,All ROBOT elements (including items intended for use during the competition in alternative
2018,2019,,G3,0.3019,NEW,No defense.
2018,2019,,H10,0.2985,NEW,"During the SANDSTORM PERIOD, COACHES, DRIVERS, and HUMAN PLAYERS"
2018,2019,,R14,0.2646,NEW,The BOM cost of each non-KOP item must be calculated based on the unit Fair Market Value for
2018,2019,,G12,0.2558,NEW,A ROBOT with its BUMPERS fully in either HAB ZONE may not extend
2018,2019,,G11,0.2469,NEW,A ROBOT with its BUMPERS breaking the plane defined by or
2018,2019,,G14,0.2449,NEW,A ROBOT may not be fully supported by a
2018,2019,,R35,0.2294,NEW,"The integral mechanical and electrical system of any motor must not be modified. Motors, servos,"
2018,2019,,R39,0.229,NEW,"The only legal source of electrical energy for the ROBOT during the competition, the ROBOT"
2018,2019,,R100,0.2134,NEW,"OPERATOR CONSOLES shall not be made using hazardous materials, be unsafe, cause an"
2018,2019,,G10,0.209,NEW,"No part of a ROBOT, except its BUMPERS, may be outside its FRAME"
2018,2019,,G4,0.2073,NEW,One GAME PIECE at a time.
2018,2019,,G5,0.2034,NEW,Don’t mess with opponents’ scored GAME PIECES
2018,2019,,G23,0.2031,NEW,BUMPERS must be in the BUMPER ZONE (see R25) during the
2018,2019,,H7,0.1915,NEW,GAME PIECES through LOADING STATIONS only.
2018,2019,,H15,0.1905,NEW,Team members may never throw HATCH PANELS.
2018,2019,,G9,0.1855,NEW,One (1) defender at a time.
2018,2019,,R6,0.1647,NEW,A ROBOT may not be designed to shoot a HATCH PANEL such that it travels more than 3
2018,2019,,G6,0.1474,NEW,No throwing HATCH PANELS
2018,2019,,G16,0.1348,NEW,"During Qualification MATCHES,"
2018,2019,A1,,0.0,DROPPED,Behind the lines.
2018,2019,A2,,0.0,DROPPED,"During AUTO, let the ROBOT do its thing."
2018,2019,A3,,0.0,DROPPED,Disconnect or set down controllers.
2018,2019,A4,,0.0,DROPPED,Stay out of your opponent’s side of the FIELD.
2018,2019,A5,,0.0,DROPPED,POWER CUBES are off-limits.
2018,2019,G9,,0.0,DROPPED,"Launching POWER CUBES is okay, but keep it short."
2018,2019,G12,,0.0,DROPPED,Don’t collude with your partners to shut down major parts of game play.
2018,2019,G15,,0.0,DROPPED,Opponent’s EXCHANGE ZONE: no camping.
2018,2019,G16,,0.0,DROPPED,The NULL TERRITORY is safe.
2018,2019,G17,,0.0,DROPPED,Don’t climb on each other until the end.
2018,2019,G22,,0.0,DROPPED,One POWER CUBE per ROBOT.
2018,2019,G23,,0.0,DROPPED,POWER CUBES in opponent’s POWER CUBE ZONE – off limits.
2018,2019,G24,,0.0,DROPPED,POWER CUBES stay on PLATES
2018,2019,G25,,0.0,DROPPED,"PLATES are moved by POWER CUBES, not ROBOTS."
2018,2019,H3,,0.0,DROPPED,Don’t trick the sensors.
2018,2019,H10,,0.0,DROPPED,It doesn’t support you.
2018,2019,H12,,0.0,DROPPED,"COACHES, stay clear of the VAULT"
2018,2019,H13,,0.0,DROPPED,POWER CUBES only enter the FIELD as designated.
2018,2019,I7,,0.0,DROPPED,"No student, no Inspection."
2018,2019,R13,,0.0,DROPPED,The CAW cost of each non-KOP item must be calculated based on the unit fair market value for
2018,2019,R16,,0.0,DROPPED,All ROBOT elements (including items intended for use during the competition in alternative
2018,2019,R30,,0.0,DROPPED,BUMPERS must be constructed as follows (see Figure 8-6):
2018,2019,R34,,0.0,DROPPED,"The integral mechanical and electrical system of any motor must not be modified. Motors, servos,"
2018,2019,R38,,0.0,DROPPED,"The only legal source of electrical energy for the ROBOT during the competition, the ROBOT"
2018,2019,R86,,0.0,DROPPED,"The compressor (permitted per R85) may be located off-board the ROBOT, however the"
2018,2019,R91,,0.0,DROPPED,If the compressor is not included on the ROBOT (under the provisions of R87) the “stored”
2018,2019,R92,,0.0,DROPPED,"If the stored pressure gauge is kept off-board the ROBOT with the compressor, then only low-"
2018,2019,R100,,0.0,DROPPED,The OPERATOR CONSOLE must not
2018,2019,R102,,0.0,DROPPED,"OPERATOR CONSOLES shall not be made using hazardous materials, be unsafe, cause an"
2018,2019,T1,,0.0,DROPPED,Teams wanting additional Practice MATCHES may not join the Filler Line unless all criteria listed
2018,2019,T4,,0.0,DROPPED,An ALLIANCE may not call more than one (1) TIMEOUT during the Playoff MATCHES.
2018,2019,T5,,0.0,DROPPED,"If an ALLIANCE wishes to call a TIMEOUT, the ALLIANCE CAPTAIN must submit their"
2018,2019,T6,,0.0,DROPPED,There are no cascading TIMEOUTS. If an ALLIANCE calls a TIMEOUT during a FIELD
2018,2019,T7,,0.0,DROPPED,TIMEOUTS are not transferrable between ALLIANCES.
2018,2019,T9,,0.0,DROPPED,An ALLIANCE may request neither a TIMEOUT nor a BACKUP TEAM after a Playoff MATCH is
2018,2019,T10,,0.0,DROPPED,Pit Crew members may not be in the ALLIANCE STATION or PORTAL during a MATCH.
2018,2019,T11,,0.0,DROPPED,"The ALLIANCE CAPTAIN must report the LINEUP to the Head REFEREE, or their designee, in"
2018,2019,T12,,0.0,DROPPED,"Once the LINEUP has been declared, it cannot be changed unless there is a TIMEOUT. If there"
2018,2019,T13,,0.0,DROPPED,"If a MATCH must be replayed due to an ARCADE FAULT, the LINEUP for the replayed MATCH"
2018,2019,T15,,0.0,DROPPED,"During the Einstein Finals, if the MATCH score of each ALLIANCE is equal, the MATCH is"
2018,2019,T16,,0.0,DROPPED,A team is considered to have already earned a FIRST Championship invitation prior to the
2018,2019,T17,,0.0,DROPPED,A Team competing at a Regional Event qualifies for the FIRST Championship by meeting one of
2018,2019,T18,,0.0,DROPPED,All Regional events have a minimum of one (1) Wild Card slot. Additional Wild Cards are
2018,2019,T19,,0.0,DROPPED,"If a member of the Finalist ALLIANCE has already qualified for the FIRST Championship, per"
2018,2019,T20,,0.0,DROPPED,Unused Wild Card slots will not be backfilled or replaced.
2018,2019,T22,,0.0,DROPPED,A Team competing in a District qualifies for their District Championship by meeting one of the
2019,2020,R10,R9,1.0,VERBATIM+RENUMBERED,ROBOTS must allow removal of game pieces from the ROBOT and the ROBOT from FIELD
2019,2020,R11,R10,1.0,VERBATIM+RENUMBERED,Lubricants may be used only to reduce friction within the ROBOT. Lubricants must not
2019,2020,R26,R19,1.0,VERBATIM+RENUMBERED,BUMPERS must not be articulated (relative to the FRAME PERIMETER).
2019,2020,R27,R20,1.0,VERBATIM+RENUMBERED,"BUMPERS (the entire BUMPER, not just the cover) must be designed for quick and easy"
2019,2020,R30,R23,1.0,VERBATIM+RENUMBERED,Each set of BUMPERS (including any fasteners and/or structures that attach them to the
2019,2020,R41,R34,1.0,VERBATIM+RENUMBERED,Any battery charger used to charge a ROBOT battery must have the corresponding Anderson SB
2019,2020,R42,R35,1.0,VERBATIM+RENUMBERED,Any battery charger used to charge a ROBOT battery may not be used such that it exceeds 6-
